"ID","Name","Type","Stat","MaybeISEquip","Slot","Desc"
"e28ad82a-f0eb-4f80-b3ec-bfedcbbe877d","Brain Jar","item","OBJ_BrainJar","","","Several brains are trapped in this device, gently kept afloat in cerebrospinal fluid."
"e290f181-d9a7-478e-a648-35d4a0f378b1","Sling","item","WPN_Sling","Y","Sling",""
"e292c502-b116-4a46-a232-dd53f7838f6f","Dart +2","item","WPN_Dart_2","Y","","Pegasus feathers lend this dart remarkable speed, as well as a pleasant jasmine fragrance."
"e2968a2e-bc83-4d50-99ef-39ce78d2d630","Grease Bottle","item","OBJ_GreaseBottle","","","Creates a flammable grease surface that is difficult terrain and can cause characters to fall Prone.&lt;br&gt;&lt;br&gt;&lt;i&gt;The pale sludge within this bottle doesn't pour easily, oozing out in fatty clumps instead.&lt;/i&gt;"
"e29c34ab-0863-4775-b8af-964fa90451d2","","character","","","",""
"e2a26e55-e455-4f71-97b1-f51657285f75","Iron Grate","item","","","",""
"e2a2f750-e721-4387-baeb-104a1d698332","","item","","","",""
"e2ae57e2-2b93-4b77-81b2-b9b8788005c2","","scenery","","","",""
"e2b3e223-f570-407a-b108-f87256ef7a5d","","item","","","",""
"e2baf1a9-6458-488c-b0a3-3b4151d2b563","Hobgoblin Throne","item","OBJ_Chair","","",""
"e2bfd0b7-98bc-4d77-81dd-28847114e1e2","Cabinet","item","","","",""
"e2c43416-2dd2-4055-acc8-bff41b2fdd81","","item","","","",""
"e2ce253b-cbfe-4ff2-85bb-d2dc84996f19","","scenery","","","",""
"e2d425c5-8527-4f38-9bf4-d7bbe882b159","","scenery","","","",""
"e2d83033-1eee-4d00-9cf0-2258193b849f","","item","","","",""
"e2d97c66-e79e-43d5-809e-7b44d2688993","Broken Cupboard","item","","","",""
"e2da16ab-e787-4bb1-a6e5-2b34db59e8c6","Arcane Harpoon","item","BLD_Ballista","","","An elegant weapon of death, this mounted device fires arcane bolts."
"e2ddec9f-4927-4240-8d30-0f90dd442a33","Stacked Towels","item","OBJ_Generic_Light","","","This heavy linen fabric is unadorned, but pleasantly soft to the touch."
"e2de5ad2-ca7a-4a90-bf59-518d226cde30","Double Doors","item","","","",""
"e2e1707b-21f1-4405-bf27-fccc7359a792","","item","","","",""
"e2e44a79-4342-409a-b1d7-61270023cefb","Hole","item","OBJ_GenericImmutableObject","","",""
"e2e752c6-b080-45e8-a799-70a88b5486d5","","scenery","","","",""
"e2eb29aa-79ea-45c6-826a-d407868c000b","","item","","","",""
"e2fa8e99-6756-4514-9bca-dec95d3bd11e","","scenery","","","",""
"e2fc3dac-b7aa-42a1-abd6-556696a9c206","","item","","","",""
"e3049df7-684f-470c-9e8a-c7091e86a68a","","item","","","",""
"e305c00e-a231-41e4-86de-cbb320bafbc8","Wapira's Crown","item","MAG_Healer_HealSelf_Helmet","Y","Headwear","Legends say a Giant Elk and druid once formed a powerful friendship. When the Elk laid down his life for the druid, she crafted this helmet in honour of her beloved friend, so his beauty and compassion would live on forever."
"e30713af-6e4f-497b-95e3-9c55048f49b3","","scenery","","","",""
"e30cb6c6-0a79-4ca8-aabd-0bf993b5db93","ls::TranslatedStringRepository::s_HandleUnknown","character","","","",""
"e317ce5d-08ae-4328-a754-262631793fa9","","scenery","","","",""
"e31e0c65-de70-44f1-83ac-46e2288da4fe","","character","","","",""
"e31e3ef9-2006-45a9-81ed-bc7bc308d217","","scenery","","","",""
"e32261e9-46bc-4a97-9731-286b6fe8cf53","","item","","","",""
"e322998d-f979-4c9d-91db-825ac9fa6c4c","","prefab","","","",""
"e3276247-4f75-4758-a0a0-f6bb3e01eba5","","scenery","","","",""
"e32799b9-6075-4b19-a670-10aad733850c","","scenery","","","",""
"e32a1c7a-93db-4a3d-b21f-ca9cbff85190","Blue Jay","character","BlueJay","","",""
"e32a200c-5b63-414d-ae57-00e7b38f125b","","item","OBJ_Kit_ThievesTools","","",""
"e32f4db1-849b-46cf-be68-76aa966fb5e3","","item","","","",""
"e330d322-70a0-4ce6-8343-491a346a8d4b","","item","","","",""
"e33c1d39-b035-42fb-b4f2-fbd3bb28e3ff","","item","","","",""
"e33f571f-941a-47b9-af35-43e626e0a362","","scenery","","","",""
"e34021e5-2fa4-41e4-99f3-d1bb3569e5a2","","decal","","","",""
"e3441da1-539a-47d8-afeb-8216502da994","","item","","","",""
"e354818f-f6ad-4e54-8f75-e6c122e29900","","item","","","",""
"e35d6287-8356-43f3-90fd-b9222cae5c41","","scenery","","","",""
"e3648cf7-c760-4f6f-854b-49c1e9cceb37","","character","","","",""
"e365db0d-868a-4bf1-99cb-2a30af3d9a00","Brazier","item","OBJ_CoalBasket","","",""
"e369b467-79a1-445f-8696-3caa25db9d58","","light","","","",""
"e3788a92-b380-4787-a813-d1f126093a54","Iron Portcullis","item","","","",""
"e3985674-c5fe-428e-b783-8c7d2143d213","","item","","","",""
"e3a4416c-6ce1-4e97-8a9e-11bb6561a3f6","","character","","","",""
"e3a5099a-397a-4bbc-932c-cd0a00043b79","Ring Mail Armour","item","ARM_RingMail_Body","Y","Body",""
"e3a98705-db68-412c-9372-122671ff90ca","","item","","","",""
"e3ab8ed8-de3a-466a-ad85-319bdea94bde","Featherlight Boots","item","MAG_LowHP_IncreaseSpeed_Boots","","","The soft and supple leather glides over your skin. Wearing them feels like running barefoot."
"e3b2adb6-7493-466e-9c65-4281fb74e83f","Longsword +2","item","WPN_Longsword_2","Y","Longsword","This longsword never dulls, although an observer may notice it quietly drinks the blood of slain enemies."
"e3b79e7e-5043-4a82-a1b2-a981c3ae3dd2","","scenery","","","",""
"e3b95c96-dc26-40fe-bfc0-baa05e1abd20","Potion of Greater Healing","item","OBJ_Potion_Healing_Greater","","","Recover 4d4+4 &lt;LSTag Tooltip="HitPoints"&gt;Hit Points&lt;/LSTag&gt;.&lt;br&gt;&lt;br&gt;&lt;i&gt;A draught for curing moderate injuries.&lt;/i&gt;"
"e3cb8dfa-9fbe-4294-bdc0-f75e85541df8","","scenery","","","",""
"e3e1819a-19c7-4884-bc79-f573af18d462","Broken Coffin","item","","","",""
"e3e46808-2d3c-4173-8dcb-1bc16f29b7ff","","item","","","",""
"e3e59bef-89ae-437e-b7aa-4c80ee35c6c3","","item","","","",""
"e3f049bb-8a6c-40e6-aa3c-822c275fc751","","item","","","",""
"e3f09625-8805-4c00-8fcb-7843a7916781","","scenery","","","",""
"e3f7f035-7cf9-4f26-ac40-e63b3233c396","","scenery","","","",""
"e3fe6c0f-97f7-4969-be7c-3191785e883f","Damaged Vase","item","OBJ_Vase","","","This once-fine vase has been cracked by either time or neglect. "
"e3ffcbe4-7833-4cbc-bd20-047a057efe53","","item","","","",""
"e4059aa9-6926-4f79-9faa-19dda8dd419f","","scenery","","","",""
"e4073a50-2d41-48a2-8a5f-a99b3f542e73","","character","","","",""
"e407ca8d-1dcf-4629-b13b-331bfaf5569e","","scenery","","","",""
"e409b155-a938-46b5-aaf9-5b493f90e6fd","Charcoal","item","OBJ_GoldPile","","","A necessary staple for any component pouch."
"e40d1292-1da8-4c8f-b1dc-213cfdd4e135","Candles","item","OBJ_Torch","Y","Torch",""
"e40f135b-79a0-4562-a29e-ceea3b5a9781","","SplineConstruction","","","",""
"e417a2c7-346a-43da-aa10-0d54455f13aa","Iron Gate","item","","","",""
"e4183c7a-9394-4812-a004-fa72d62176e6","","item","","","",""
"e4186fe3-c192-47c9-9fbc-70fb85e201b5","Proximity Explosive","item","","","","A strong sulphurous smell emanates from this magical machine."
"e41a1319-3979-4d19-bd64-1cd5562eda2a","","character","Gnome_Caster","","",""
"e4275349-3b93-485c-8d00-cd542fc16417","","scenery","","","",""
"e42cf211-4f87-411d-b121-8a9741ec56bd","","item","","","",""
"e42e4e3e-5b16-4db9-a858-a14d84b9b33e","","item","","","",""
"e4359d50-bebf-41c3-9f66-87301da59e37","Stone Bench","item","","","",""
"e4360d5a-a922-4411-bf45-1cc4e45f3969","Wine","item","CONS_DRINK_Wine_Bottle","","","Big, bright, and unbalanced, this red is Waterdeep in a bottle."
"e43ea7df-d575-4314-b7ac-6d44f3143aeb","","item","","","",""
"e441169b-dfe9-412e-b47b-f1ce9c5d0ee9","Severed Eye","item","","","","Tiny veins and ruptured muscle still cling to the back of this eye."
"e44e5b33-a181-4379-ada1-11dd81c8fbf4","Gilded Tome","item","","","",""
"e453cf8b-6abc-4097-a126-53e5268aaf41","","item","","","",""
"e4595365-03f3-46ac-b989-f01bacf6cf3b","Wine","item","CONS_DRINK_Wine_Bottle","","","This Luskan blend is at war with itself - sharp, heavy, and shockingly dirty."
"e45bb26c-7f67-426a-b662-ad59ff8d07b9","","item","","","",""
"e45e8446-edef-4586-b4c7-df37214d072b","","item","","","",""
"e46b562c-e75e-479b-bb5e-01fd7a381781","","item","","","",""
"e470b201-8fb7-4fef-ab68-84c2442efbb1","","item","","","",""
"e47f3ec6-b39d-4c73-9dd2-6cf3d776bf47","","item","","","",""
"e489801e-3638-4f11-93ab-3fcfe6a6ac46","","scenery","","","",""
"e491f5de-f432-46c7-b3d5-7d1620300e43","Rope Ladder","item","OBJ_Ladder_Rope","","",""
"e492d145-b9e0-4dae-a522-68681393aa36","Cragged Rock","item","OBJ_Ladder_Indestructible","","",""
"e495a58d-ee33-4a1b-aa42-0d7651a98718","","character","","","",""
"e49dade5-f52d-4a66-a46e-a8bfb978fad6","","prefab","","","",""
"e49fbe68-aa9b-4c9b-be7e-d64abbe629d3","Leatherbound Tome","item","","","",""
"e4b12169-af64-498f-b6fb-7915a9b9e4b6","","scenery","","","",""
"e4b37d26-ea38-45ba-b0e4-45d8383d04f2","","item","","","",""
"e4b8a8d0-3a04-468c-9258-f8a1b0d00e42","","prefab","","","",""
"e4bcca3c-034f-4470-96ad-c09a4d29c520","","TileConstruction","","","",""
"e4c2102d-0cae-444d-8f68-9fa90775d3c5","","item","","","",""
"e4c29c8f-7683-4126-ad51-0cc1a342f434","","item","","","",""
"e4d2628f-78b3-4fc5-a8aa-21ac2ced5f0c","|Basic Large Immovable Object|","item","OBJ_GenericImmutableObjectHeavy","","",""
"e4da9179-d4e9-4e3d-af1b-b2c287732e18","Mind Flayer","character","MindFlayer","","",""
"e4db013a-ca8a-49de-a5ee-0c0fe8431d63","","item","","","",""
"e4e757e5-5f49-41d7-abd7-7a455d39c5a0","","item","","","",""
"e4f77a72-8963-47b1-9345-e21491c0e87d","","trigger","","","",""
"e501157a-b622-4208-b016-41f306a5f648","","scenery","","","",""
"e502065f-4426-4e3f-a6ab-dc964fe552d4","","scenery","","","",""
"e5055cbd-986a-4343-8ecf-5ddc8ea5bfb2","","item","","","",""
"e5162d82-e00b-492c-8172-89f9436a8699","Windmill","item","OBJ_Indestructible_Heavy","","",""
"e516a4d9-5ea8-457d-9da7-a89634a525e3","","scenery","","","",""
"e518fea9-bc4b-4112-b6b4-436ca4b0ac46","","scenery","","","",""
"e5196c3f-ddc9-42df-9273-1206de1b4a60","Purple Fluorite","item","OBJ_Crystal_PurpleFluorite_Mineable","","",""
"e5357fb0-9fba-48ce-9099-7c26a6afe93b","","projectile","","","",""
"e53682e6-c066-413f-8335-523013b722d3","","scenery","","","",""
"e5421762-226d-455f-84b3-87090e08422e","","item","","","",""
"e5421a2b-e7bf-4135-9e24-535d155f43c9","","item","","","",""
"e543a347-ac61-444b-8646-6d6116c33697","","prefab","","","",""
"e54f0ea2-f91b-475f-83aa-a57bdf268573","","character","Skeleton","","",""
"e552f73c-44e7-40f9-b8f6-9cb455364dae","Broken Crate","item","","","",""
"e5624597-0da0-4fc2-8d7e-c8cb01739240","Workbench","item","OBJ_ImmutableContainer","","","Though scratched and stained, the sturdy wood provides a perfect working space."
"e56f0470-4a94-4ace-86ac-f7a2a3011646","","scenery","","","",""
"e57355c9-8f6f-424d-8cfc-6688cbc32feb","Wooden Lid","item","","","",""
"e574d690-a42c-4798-b04b-205b87f9513f","","scenery","","","",""
"e57ae5da-d1db-46d4-a159-0297791be2f4","","scenery","","","",""
"e57c56aa-1a4f-410f-9439-1583e93f38ae","","scenery","","","",""
"e594493c-50fc-45c2-a410-aaee932220ac","","item","","","",""
"e59b77f1-512b-4921-ba36-9295a581750f","","item","","","",""
"e5a0b07b-3c0e-4c80-8ce6-4643ed67da1d","Broken Crate","item","","","",""
"e5a461e7-fa59-4bf0-910d-4eb1f21cdde9","","character","","","",""
"e5a840fd-33e9-4835-b9e1-ab97ffd0bf06","","character","Dwarf_Duergar_Caster","","",""
"e5ac42ae-2ea2-42e7-afd5-ad80b02f740b","","item","","","",""
"e5b304b3-c141-4741-a145-1ea2185152a8","","scenery","","","",""
"e5b530e6-ed36-4584-945f-956d39308af3","","item","","","",""
"e5b89f56-4b92-4736-b835-9d9e94e51ced","Rune Slate","item","","","","Holding this tablet causes a flash of inscrutable images to appear before the eyes before vanishing, leaving a mild headache in their place."
"e5bcfb5f-2530-45ac-8cbf-c4b152677885","","item","","","",""
"e5c041e8-bdfa-4718-bfc3-5ba211a8fe19","","item","","","",""
"e5c70bcc-e6e1-4b46-821a-8d364bea7c98","","light","","","",""
"e5d64ace-9121-4b52-8174-a81e7c23cab9","","scenery","","","",""
"e5d9e4bd-29ab-4cdd-9964-af79261d6c0c","Lobster Cage","item","","","",""
"e5dad8d6-6e77-4596-b200-bf345174777c","Loose Boulder","item","OBJ_BoulderThrowable","","",""
"e5dcaaae-083e-473e-8a96-ba5a83f0fb2b","Hardwood Casket","item","OBJ_Coffin","","",""
"e5dd656c-3647-40d3-ba3f-711ab20a811e","","scenery","","","",""
"e5df2b9d-e3ae-4d24-91ce-e7fb97e0c137","","prefab","","","",""
"e5e6eeca-24db-4272-83ce-e20deae29d94","","scenery","","","",""
"e5ec7072-0714-4f68-86fc-e1b9ecef33d7","Golden Candelabrum","item","","","",""
"e5f2eff5-77af-4ff8-b7db-781e8309e1bf","","scenery","","","",""
"e5f38f29-28eb-4b0b-8c17-9361a5914b68","","prefab","","","",""
"e5f80c42-f6d1-4914-9fd6-685fb58c2574","","character","Tiefling_Caster","","",""
"e5f9af4e-ffc8-4161-8b31-062ae78e3e30","","item","OBJ_Vase","","","Though cracked and missing an ear, this brittle vase is still intact. For now."
"e5fc77b2-f615-4ed1-9618-f7f9518824b7","Portrait of a Noble","item","OBJ_Painting_Portrait_Generic","","","A proud nobleman, portrayed in bold colours with a hint of gold leaf."
"e604f4cc-4c17-4f40-9864-c7de41d9c211","Butter Bun","item","CONS_FOOD_Bread_Bun","","","Baked up a dozen at a time in warm ovens throughout the heartlands."
"e6083606-1f88-458a-8e29-c7be7a952e6a","Glass Distillation Set","item","OBJ_Laboratory_Installation","","","Each cylinder, flask and retort in this set is covered in a sticky, dusty substance."
"e60c5ef4-3283-48fe-a497-b9f5a67a0975","Bed","item","OBJ_Bed","","",""
"e60ee5bd-29b0-4928-b22c-20612d7c96a5","","item","","","",""
"e6106800-0d06-4699-8e79-c44dffc68025","","item","OBJ_Vase","","",""
"e6218c99-620e-49c8-96e6-289ebc537243","Wooden Ladder","item","","","",""
"e627c2ab-614c-4ff2-80a5-311a62be3809","","item","","","",""
"e628bda6-576c-4e3c-b512-b2cce9d1221e","","item","","","",""
"e6290d74-dd17-40dc-906d-a58c66a1caef","","scenery","","","",""
"e629fd9e-2cf7-4331-99fd-cafde64df8c0","","scenery","","","",""
"e634cd17-73e7-4b2d-8621-456b260e6e30","","scenery","","","",""
"e63714e5-e2fa-4da6-8982-97b4a0ace963","","character","","","",""
"e6490cc8-7f81-4aac-95e8-a58ce5e88a31","Potion of Cloud Giant Strength","item","OBJ_Potion_Of_Cloud_Giant_Strength","","","Increase &lt;LSTag Tooltip="Strength"&gt;Strength&lt;/LSTag&gt; to 27 for 1 minute.&lt;br&gt;&lt;br&gt;&lt;i&gt;Angling this solution just so refracts the colours of sunrise within.&lt;/i&gt;"
"e64e5de6-9c13-4d0b-9d23-ec404a34a469","Grilled Steak","item","OBJ_FOOD_Meat_Grilled","","","Crisp but juicy, and sprinkled with just the right amount of salt and spices to bring about the beef's natural flavour."
"e64fc74f-b0c8-4372-88ad-9318ef066b7e","|Basic Movable Container|","item","OBJ_Chest","","",""
"e6532233-97ed-438a-96a1-3b1fb4558209","","item","","","",""
"e6535cfd-5a90-45d5-951e-96d819cd321e","","item","","","",""
"e661c73e-4c52-49af-af7f-d0ac2913c136","","item","","","",""
"e6641645-076d-4af9-8ded-6446706e09d1","","item","","","",""
"e67e1311-c862-46d0-8b7d-44b626ae2c50","","item","","","",""
"e68026c9-a569-49b1-b623-520177fb551c","Brazier","item","OBJ_CoalBasket","","",""
"e6913649-f9b7-4102-ad40-c3576a44410f","Broken Machinery","item","OBJ_AutomatonPart_C","","","The cogs of this metal contraption are bent out of shape, the steel sheeting dented and cracked."
"e69947ec-c5e5-44de-b6fb-81a63b25d4ea","Broken Sarcophagus","item","","","",""
"e69f52a4-3d86-4f08-a9b4-c70ba4cc3070","Scroll of Witch Bolt","item","OBJ_Scroll_WitchBolt","","","Call forth a beam of crackling energy. Deals 1d12 Lightning damage and links you to the target through an arc of lightning.&lt;br&gt;&lt;br&gt;Each turn, you can activate the arc to automatically deal 1d12 Lightning damage.&lt;br&gt;&lt;br&gt;&lt;i&gt;The scroll is destroyed upon use. Wizards can also use it to learn this spell.&lt;/i&gt;"
"e6a50d2b-5fd3-42ca-9654-a275c95636ea","","scenery","","","",""
"e6acf604-1295-4cfa-af2c-bac6d5dd3d7b","","item","","","",""
"e6b027a7-40bb-445e-b199-38b08d2b4832","Warhammer +2","item","WPN_Warhammer_2","Y","WarHammer","The segmented design of this gnome-forged hammer borrows elements of dragonborn weaponry."
"e6b18847-5dda-4f3e-88ba-02d2f3d993a3","","item","","","",""
"e6b2c824-c25e-43fb-818e-638f4779169b","Iron Door","item","","","",""
"e6b50bfc-4211-4832-8cf0-1b469f490ba5","Large Vase","item","OBJ_Vase","","",""
"e6b60a76-30f0-4199-b93c-c1158792a3bd","","scenery","","","",""
"e6c5bb9a-6b23-4d06-b2a1-5662dc2e41d3","","character","","","",""
"e6d65619-1a55-41dc-bb77-cb35c2b19044","Doors","item","","","",""
"e6d7ea70-fae8-43c5-bc9a-ed571c6a23d3","","item","","","",""
"e6da06cd-aa50-46f5-8f39-d7dac08fc81f","","scenery","","","",""
"e6dbb976-ac26-4d75-a3c6-a8d2e86aed3a","","decal","","","",""
"e6e1ea27-f559-474c-bd02-28e95afdd749","","item","","","",""
"e6e782e7-0dd3-4341-b1ce-b368d7bf49be","","scenery","","","",""
"e6eb9644-59fd-45bb-be5e-6df38d95a50e","","item","","","",""
"e6ed119f-8a48-45fe-b9b6-4c7fa151d08f","","scenery","","","",""
"e6eeaa3f-d862-4288-9cf1-799661c17dc1","Aquarium","item","","","",""
"e6f13e9d-5be3-4650-a699-48de6bab15f4","","item","","","",""
"e70a4b3c-5c8b-47c3-b1b0-37130b98cbe5","","item","","","",""
"e71838a3-d599-4596-aeac-5b05405e3b2e","","scenery","","","",""
"e7191344-8bd6-4587-a4a5-0431c6882892","Reanimated Corpse","character","","","",""
"e728a074-c46d-48c5-8d15-441a5c7c089a","","scenery","","","",""
"e728f0c8-40b2-4ab6-8869-c8de8f7d5702","","item","","","",""
"e72d53e0-0ad9-4839-a1ce-b138dd94769b","","TileConstruction","","","",""
"e72e2cbb-4cc8-4754-8ff3-38e3970e5419","","item","","","",""
"e73b110b-520f-4302-bfe6-56b4e7ab1bcc","","scenery","","","",""
"e74285a3-8af8-4592-b7fa-0365337c572f","","character","","","",""
"e744c0dd-69a0-4b8d-badd-fbedcfc1022c","","scenery","","","",""
"e748bf53-6891-4b7e-b534-b46e1ee8c839","Broken Chest","item","","","",""
"e74c97cd-6ee9-4eb0-bfeb-f13f2c62bb3e","","character","","","",""
"e74ed3b1-da32-4af9-b04a-9bd238f3974c","Stone Disc","item","","","",""
"e756c940-298f-4d3b-a5c2-03412f0fe240","","item","","","",""
"e757611a-421a-4572-a527-36367ffcdf66","","scenery","","","",""
"e758ec91-8e54-429a-b290-f0264936dabf","Moss-Covered Altar","item","","","",""
"e759fa5d-5ff3-4bcc-8113-9c09d7ea5fe8","","scenery","","","",""
"e75db575-2dc7-490a-9829-86b7dca1ec6d","","scenery","","","",""
"e75e18a0-0a94-42b4-8745-063ea00a5a66","Polished Necklace","item","ARM_Amulet_Necklace_F_Silver_B","Y","Necklace","Fine strips of silver snake around the emeralds in this necklace, holding them firmly in place."
"e769d821-b1d9-4dba-880e-e87f9623e852","","item","","","",""
"e773b5e3-fa1a-4c19-86ea-335389fbe81b","","item","","","",""
"e78c5f50-0bc0-46f4-9abb-0e057c3c19bd","Round Flask","item","OBJ_Laboratory_Glass","","","A thick glass bottle, meticulously shaped to resist fire and distribute heat evenly."
"e7926ce9-3460-4216-ac78-4f0c45cca048","","item","","","",""
"e798fc3b-5856-47eb-bd46-1fa9dc5bebb6","Gnarly Cauldron","item","","","",""
"e79994ee-ffd5-40ba-909e-c56ab328213d","","TileConstruction","","","",""
"e7a49167-0beb-48f5-bafa-ac9343db985d","Book Draft - Volume IV","item","","","","The fourth volume and final novel, this book has had almost every single page ripped out, except for the last twenty or so pages."
"e7a55025-60a8-4c4a-8a76-f244d08130f8","","item","","","",""
"e7b7a8d4-4504-42a5-be7b-ef5cad73ca09","Rocky Crevice","item","","","",""
"e7b7b3a2-3333-460e-ad1c-1f8419197ad2","","item","","","",""
"e7b7ee2e-df4a-4a3e-be20-eae5af81e47c","Potion Bottle","item","OBJ_GenericPotionItem","","","An empty bottle fashioned from leather, clay, and hair."
"e7b8d439-94af-424f-859d-7a07df0160a4","Mucoid Shell","item","OBJ_MF_StrangeLoot_C","","","A glaze of thick mucus coats this shell. It smells distinctively of rotting flesh."
"e7c7ab7d-a458-4109-9168-bafa6ac290db","","scenery","","","",""
"e7c82011-ea0b-4074-b074-25cdd481dd4d","","item","","","",""
"e7c88c10-fa60-4ca7-a336-06c208467f8a","","prefab","","","",""
"e7ca4ab8-7eab-4e25-8379-fdb251ffcf3c","Wooden Tub","item","OBJ_Barrel","","",""
"e7ce40d6-1c00-4a41-91ca-e06617c5e894","","item","","Y","Headwear",""
"e7d9254a-c634-45e4-bd51-3726b39ab443","","item","","","",""
"e7dab8bd-8037-4d8e-9c4e-ebec705912aa","Pactbound Glaive","item","WPN_Glaive_Pact","Y","Glaive","A summonable glaive granted by a warlock's patron. Its surface crackles with interdimensional energy."
"e7e545f0-a8af-454a-af6b-6a406b9d41df","","scenery","","","",""
"e7e6d7c5-175e-4611-9f7c-d53394a6b062","Broken Coffin","item","","","",""
"e7e89a9f-5cb3-4409-bfd9-70c1206193a2","","scenery","","","",""
"e7e9a497-db05-4b2e-99da-bfc70a6b55ba","","scenery","","","",""
"e7eb2a78-f98e-4aec-93b3-dc3deb690c6e","Dusty Book","item","","","",""
"e7ee1868-f82b-4a7e-9607-81c2d398c881","","character","Dwarf_Caster","","",""
"e7fe4425-78c4-4270-a745-a2a96ec740cb","Fork","item","OBJ_KitchenwareRich_Cutlery_Fork_A","","","Even the lightest touch would leave a smudge on this excessively polished fork."
"e7ff317e-ce62-42af-91ae-f47aae987d56","","TileConstruction","","","",""
"e801eede-de9c-4d98-8c84-4ee740de29ba","","decal","","","",""
"e806bbdd-5f48-4c2d-a70d-8bb1f6131650","Gnarly Cauldron","item","","","",""
"e80cb0a1-6b18-4178-97d3-4c9f2f478a91","Large Bottle","item","OBJ_Demijohn","","","A thick glass bottle commonly used in breweries."
"e81610d9-0cd3-45ce-8a59-a08d81c9e32b","","prefab","","","",""
"e8183f9e-217a-49a9-96ae-b61329e78a5f","The Unclaimed","item","BOOK_GEN_Planes_CityofJudgment","","","The sturdily-bound story of a cleric of Shar whose soul was never claimed from the City of Judgment."
"e82412f5-e80e-4724-894e-23e99c22f4a2","","character","Tiefling_Caster","","",""
"e8262803-ef22-4b66-a541-13f06f07a7a3","Spiderweb","item","OBJ_PLT_SpiderWeb","","",""
"e829282d-7055-48d8-b039-8ae895c30b6b","","item","","","",""
"e833c3d5-6fca-4257-b18b-d1a490dca6e4","","item","","","",""
"e83a2b2a-017a-4e08-9e39-8ca47fba59ac","","item","OBJ_CoalBasket","","",""
"e83c5deb-9f67-4190-ae17-17559cabdcec","","scenery","","","",""
"e83fd649-56ae-4204-93f5-55f3b112417c","Spoon","item","OBJ_Kitchenware_Cutlery_Spoon_Poor","","","Numerous teeth marks dent this cheap metal spoon."
"e847e63b-e623-4d84-820e-07d2bc4c6ea0","","scenery","","","",""
"e8519b84-d7be-4cf1-92a0-b0b86e19c911","Severed Leg","item","","","","Deep, purple bruises bloom on the putrid flesh wherever you touch the leg."
"e855ac7b-8186-4d92-9bf4-4d1f9f991084","","scenery","","","",""
"e8599d40-189d-46e7-8f95-f6f42c10d623","","item","","","",""
"e8609f47-b67c-4020-850d-58f7897593e0","Damaged Padded Armour","item","ARM_Padded_Body_Destroyed","Y","","Scorching fire, jagged metallic edges, and destructive poison have turned this padded armour into a rag."
"e8624c82-d404-4e8b-aab2-8f884787b65c","","item","","","",""
"e8693c7a-4507-4572-8c87-bdc8337b741b","","scenery","","","",""
"e86ccfd8-dee2-4f04-8cbe-8795a65296df","","item","","","",""
"e87308d4-ad39-4d05-91ea-5c4fd24c1ef0","Broken Statue ","item","OBJ_GenericImmutableObject","","",""
"e8765481-5d66-40b1-968e-25aca14cbe80","Easel","item","OBJ_Barrel","","","A polished wooden easel, speckled with copious dollops of paint in a rainbow of colours."
"e877c40f-5015-4643-8fdd-f55fcee7fcb9","","item","","","",""
"e87c0ed0-a75f-4f91-b5a5-f1a34579179f","","item","CONS_FOOD_Soup","","",""
"e87dd6f0-22f4-4cd5-914f-adddd2595941","","character","","","",""
"e883d540-7ff1-4020-aa93-102b625b1872","","scenery","","","",""
"e89d55a7-9a68-445a-bac9-b4a02654f0c7","The Amulet of Lost Voices","item","ARM_TalismanOfJergal","Y","","The dead hold no secrets from Jergal's Scriveners of Doom."
"e89e846f-c21b-4f4f-88e3-da5056b014a7","Workbench","item","OBJ_ImmutableContainer","","","Though scratched and stained, the sturdy wood provides a perfect working space."
"e8b000dd-a827-4361-9114-d9017514f04d","The Approachable East, Vol. 7","item","BOOK_GEN_World_ApproachableEast7","","","This journal is bound in beautiful black leather, although the handwriting is jagged and childish."
"e8bb6117-3e7b-42b1-be1d-1096bc226ea8","","character","","","",""
"e8bbe73a-e1dc-4d2e-910f-318db7aee382","Red Apple","item","","","","A delight from the orchards of Cormyr: crisp, juicy, and ever-so-slightly tart."
"e8bcc9b6-c323-48f6-bd53-657517da9829","","scenery","","","",""
"e8bd677c-9a54-4b4e-968f-8a4cdfb106e3","Statue of Selûne","item","OBJ_GenericImmutableObject","","",""
"e8c1266e-90c7-46e9-9958-a94e448422da","","item","","","",""
"e8c318f6-1c70-4a62-a383-4522b7df2422","","scenery","","","",""
"e8e02b20-d680-4c62-bcba-67ba16d00c0c","Broken Vase","item","","","",""
"e8e1f495-be7d-4957-9e4d-92efc83887fc","","item","","","",""
"e8e2a955-97ed-4739-a0c0-96402c283e33","Wooden Ladder","item","","","",""
"e8e427ac-9078-4471-85f2-4b8bbc3e00b5","","item","CONS_DRINK_Water_Bottle","","","Crystal-clear water gathered from glacial streams in the Spine of the World."
"e8f26ec3-a2d2-419e-87c4-c32d05450a89","","item","","","",""
"e904a563-8c18-49c1-a3c1-67d8e97d68a6","","scenery","","","",""
"e905618b-a08c-44d7-b5ca-5843fb7e0203","","item","","","",""
"e90936db-7f65-446c-819d-c7fc6ba44d6c","Pactbound Greatsword","item","WPN_Greatsword_Pact","Y","GreatSword","A summonable greatsword granted by a warlock's patron. Its surface crackles with interdimensional energy."
"e90fb16d-1efd-4d31-84db-c9c518ff2965","","prefab","","","",""
"e915a46d-72a1-4971-8552-1dcaa14ff4bc","Broken Chest","item","","","",""
